University_uni,City,Type,Founded_Year_clean,Stream_Type,College Type,Faculty,Department,Minimum Absolute Score,Minimum Percentage (%),Decade
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Veterinary Medicine,Physiology,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Physiology,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Veterinary Medicine,Physiology,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Veterinary Medicine,Pathology,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Pathology,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Veterinary Medicine,Pathology,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Veterinary Medicine,Surgery,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Surgery,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Veterinary Medicine,Surgery,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Veterinary Medicine,Public Health,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Public Health,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Veterinary Medicine,Public Health,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Dar El-Ulum,Islamic Studies,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Islamic Studies,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Dar El-Ulum,Islamic Studies,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Dar El-Ulum,Arabic Language,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Arabic Language,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Dar El-Ulum,Arabic Language,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Dar El-Ulum,Quran Sciences,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Quran Sciences,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Dar El-Ulum,Quran Sciences,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Dar El-Ulum,Theology,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Theology,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Dar El-Ulum,Theology,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Kindergarten,Early Childhood Education,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Kindergarten,Early Childhood Education,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Kindergarten,Early Childhood Education,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Kindergarten,Child Psychology,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Kindergarten,Child Psychology,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Kindergarten,Child Psychology,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Kindergarten,Curriculum Development,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Kindergarten,Curriculum Development,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Kindergarten,Curriculum Development,258.0,67.9,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Medicine,Internal Medicine,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Medicine,Surgery,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Medicine,Pediatrics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Medicine,Obstetrics & Gynecology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Medicine,Pharmacology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Medicine,Anatomy,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Engineering,Civil Engineering,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Engineering,Mechanical Engineering,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Engineering,Electrical Engineering,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Engineering,Architecture,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Engineering,Computer Engineering,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Science,Mathematics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Science,Physics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Science,Chemistry,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Science,Geology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Science,Botany,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Science,Zoology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Agriculture,Agronomy,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Agriculture,Horticulture,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Agriculture,Animal Production,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Agriculture,Soil Science,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Agriculture,Plant Pathology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Commerce,Accounting,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Commerce,Business Administration,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Commerce,Economics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Commerce,Statistics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Law,Public Law,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Law,Private Law,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Law,International Law,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Law,Criminal Law,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Arts,English Language & Literature,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Arts,Arabic,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Arts,History,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Arts,Philosophy,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Arts,Psychology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Pharmacy,Pharmaceutical Chemistry,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Pharmacy,Pharmacology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Pharmacy,Pharmaceutics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Pharmacy,Microbiology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Computers and Information,Computer Science,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Computers and Information,Information Systems,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Computers and Information,Software Engineering,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Mass Communication,Journalism,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Mass Communication,Radio & TV,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Mass Communication,Public Relations,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Mass Communication,Advertising,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Nursing,Medical-Surgical Nursing,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Nursing,Pediatric Nursing,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Nursing,Psychiatric Nursing,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Physiotherapy,Orthopedics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Physiotherapy,Neurology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Physiotherapy,Cardiopulmonary,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Physiotherapy,Pediatrics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Oral and Dental Medicine,Conservative Dentistry,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Oral and Dental Medicine,Orthodontics,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Oral and Dental Medicine,Oral Surgery,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Oral and Dental Medicine,Periodontology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Veterinary Medicine,Anatomy,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Veterinary Medicine,Physiology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Veterinary Medicine,Pathology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Veterinary Medicine,Surgery,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Veterinary Medicine,Public Health,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Dar El-Ulum,Islamic Studies,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Dar El-Ulum,Arabic Language,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Dar El-Ulum,Quran Sciences,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Dar El-Ulum,Theology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Kindergarten,Early Childhood Education,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Kindergarten,Child Psychology,312.0,76.1,1970
minia university,Minya,Public,1976,Science,Science (Science),Faculty of Kindergarten,Curriculum Development,312.0,76.1,1970
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Medicine,Internal Medicine,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Medicine,Surgery,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Medicine,Pediatrics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Medicine,Obstetrics & Gynecology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Medicine,Pharmacology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Medicine,Anatomy,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Engineering,Civil Engineering,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Engineering,Mechanical Engineering,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Engineering,Electrical Engineering,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Engineering,Architecture,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Engineering,Computer Engineering,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Science,Mathematics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Science,Physics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Science,Chemistry,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Science,Geology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Science,Botany,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Science,Zoology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Agriculture,Agronomy,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Agriculture,Horticulture,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Agriculture,Animal Production,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Agriculture,Soil Science,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Agriculture,Plant Pathology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Commerce,Accounting,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Commerce,Business Administration,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Commerce,Economics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Commerce,Statistics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Law,Public Law,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Law,Private Law,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Law,International Law,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Law,Criminal Law,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Arts,English Language & Literature,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Arts,Arabic,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Arts,History,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Arts,Philosophy,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Arts,Psychology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Pharmacy,Pharmaceutical Chemistry,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Pharmacy,Pharmacology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Pharmacy,Pharmaceutics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Pharmacy,Microbiology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Computers and Information,Computer Science,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Computers and Information,Information Systems,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Computers and Information,Software Engineering,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Mass Communication,Journalism,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Mass Communication,Radio & TV,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Mass Communication,Public Relations,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Mass Communication,Advertising,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Nursing,Medical-Surgical Nursing,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Nursing,Pediatric Nursing,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Nursing,Psychiatric Nursing,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Physiotherapy,Orthopedics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Physiotherapy,Neurology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Physiotherapy,Cardiopulmonary,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Physiotherapy,Pediatrics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Oral and Dental Medicine,Conservative Dentistry,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Oral and Dental Medicine,Orthodontics,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Oral and Dental Medicine,Oral Surgery,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Oral and Dental Medicine,Periodontology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Veterinary Medicine,Anatomy,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Veterinary Medicine,Physiology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Veterinary Medicine,Pathology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Veterinary Medicine,Surgery,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Veterinary Medicine,Public Health,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Dar El-Ulum,Islamic Studies,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Dar El-Ulum,Arabic Language,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Dar El-Ulum,Quran Sciences,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Dar El-Ulum,Theology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Kindergarten,Early Childhood Education,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Kindergarten,Child Psychology,306.0,74.6,1990
south valley university,Qena,Public,1995,Science,Agriculture (Agriculture),Faculty of Kindergarten,Curriculum Development,306.0,74.6,1990
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Medicine,Internal Medicine,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Medicine,Surgery,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Medicine,Pediatrics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Medicine,Obstetrics & Gynecology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Medicine,Pharmacology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Medicine,Anatomy,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Engineering,Civil Engineering,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Engineering,Mechanical Engineering,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Engineering,Electrical Engineering,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Engineering,Architecture,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Engineering,Computer Engineering,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Science,Mathematics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Science,Physics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Science,Chemistry,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Science,Geology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Science,Botany,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Science,Zoology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Agriculture,Agronomy,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Agriculture,Horticulture,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Agriculture,Animal Production,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Agriculture,Soil Science,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Agriculture,Plant Pathology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Commerce,Accounting,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Commerce,Business Administration,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Commerce,Economics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Commerce,Statistics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Law,Public Law,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Law,Private Law,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Law,International Law,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Law,Criminal Law,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Arts,English Language & Literature,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Arts,Arabic,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Arts,History,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Arts,Philosophy,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Arts,Psychology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Pharmacy,Pharmaceutical Chemistry,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Pharmacy,Pharmacology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Pharmacy,Pharmaceutics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Pharmacy,Microbiology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Computers and Information,Computer Science,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Computers and Information,Information Systems,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Computers and Information,Software Engineering,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Mass Communication,Journalism,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Mass Communication,Radio & TV,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Mass Communication,Public Relations,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Mass Communication,Advertising,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Nursing,Medical-Surgical Nursing,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Nursing,Pediatric Nursing,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Nursing,Psychiatric Nursing,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Physiotherapy,Orthopedics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Physiotherapy,Neurology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Physiotherapy,Cardiopulmonary,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Physiotherapy,Pediatrics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Oral and Dental Medicine,Conservative Dentistry,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Oral and Dental Medicine,Orthodontics,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Oral and Dental Medicine,Oral Surgery,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Oral and Dental Medicine,Periodontology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Veterinary Medicine,Anatomy,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Veterinary Medicine,Physiology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Veterinary Medicine,Pathology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Veterinary Medicine,Surgery,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Veterinary Medicine,Public Health,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Dar El-Ulum,Islamic Studies,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Dar El-Ulum,Arabic Language,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Dar El-Ulum,Quran Sciences,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Dar El-Ulum,Theology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Kindergarten,Early Childhood Education,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Kindergarten,Child Psychology,326.0,79.5,
suez canal university,Ismailia,Public,,Science,Science (Science),Faculty of Kindergarten,Curriculum Development,326.0,79.5,
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Medicine,Internal Medicine,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Medicine,Internal Medicine,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Medicine,Surgery,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Medicine,Surgery,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Medicine,Pediatrics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Medicine,Pediatrics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Medicine,Obstetrics & Gynecology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Medicine,Obstetrics & Gynecology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Medicine,Pharmacology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Medicine,Pharmacology,240.0,63.2,1970
